,book_title,book_authors,book_desc,book_edition,book_isbn,genres
THEM,Adrian Deans,"Rob Lasseter is the great grandson of a legendary explorer. His prized possession is an old parchment, which is thought to be a map showing the location of the fabulous reef of gold. Unfortunately, however, there are no points of external reference on the map. The only words are ‘You are here’, next to an X, but Lasseter doesn’t know where X is – he doesn’t know where to start looking. Inspired by the strange disappearance of the White Haired girl, and the receipt of a letter addressed in his own handwriting from a place he had never been, Lasseter (with his friend Miles, who claims to be dead) embarks upon an odyssey into the centre of Australia and has some very strange adventures. Lasseter thinks he is looking for gold, but instead he finds something far more interesting. An Australian story of pan-cosmic enormity.About Adrian Deans:Adrian Deans has been writing seriously for nearly 20 years. His first published novel was Mr Cleansheets (Vulgar Press, 2010) which has proved amazingly popular and continues to sell in both hard copy and ebook form. Adrian’s new novel, the one you are about to read, has been in development for over ten years and takes the reader down strange new paths. Those who enjoyed Mr Cleansheets may find THEM a little more challenging but will recognise the style. Adrian continues to write novels, but he also dabbles in numerous other forms which can be further explored at www.adriandeans.com. Feel free to contact him if you wish to discuss his work.", , ,
Veil of Deception,Shanon L. Mayer,"Morgan Lafayette returns, but this time she is missing her faithful sidekick Tilson. The fey at Zea Island have fallen victim to a mysterious illness, and now Morgan has to travel even further than she had ever expected to find a cure and save her friends. From the bottom of the ocean to a magical land above the treetops, Morgan faces more danger - and more adventure - than ever before.",First,9781614347422,
"The Secret of Shadow (Thunderstorm and the Elementals, #1)",T.J. Silver|Kimberly Sikora|Jacqui Terry,"Thunderstorm & the Elementals, Book One: The Secret of Shadow is an exciting juvenile fiction, fantasy & magic story that pre-teens, teens, and adults will embrace. Charbroiling a cheerleader, twisting a tornado in history class, darting head-on into a Shadow-wing dragon named Drakyus...it wasn't exactly how Thunderstorm Valdar had pictured his first day at his new school, Paracelsus Academy. Thunder and his family had just relocated from Chicago to Silver Oak, a move he wasn't thrilled about. Up until that fateful day, Thunder had been an ordinary - though socially awkward - teenager who didn't know that his uneventful life was about to change forever.Thunder is quickly initiated into a world of mages who can control fire, air, water, and earth - and who are aided and protected by gryphons, pegasai, seadrakens, naiads, and dragons.Just when Thunder thinks his day couldn't get any more craptacular, a dark socerer kidnaps his parents and Drakyus whisks Thunder and his new mage friends, Angel and Darius, off on a wild adventure to save them. Thunderstorm and his friends are forced to embark on a dangerous quest to find the seadraken Kanalia - the only one who can help them rescue Thunder's parents and avoid an evil trap. As they travel to the ends of the earth, battling trolls, naga, and giant sea creatures, they uncover truths about themselves as the battles between good and evil, light and shadow, threatens their mage world", ,9780982750513,
Wrath of the Royals,Craig Halloran,"“Do as they say or die in the dungeons,” the poor storekeepers would say. “Do as they say or disappear,” the commoners would warn. But Venir and Melegal could not have cared less what anyone had to say. They had been this way since their childhood.As the underlings rally all of the evil forces they can muster to destroy the mystical and legendary Darkslayer, something unexpected has upset the delicate balance between good and evil on the world called Bish, making the Darkslayer a pawn in other insidious disputes.Strife and turmoil are constant features of life as humans struggle to survive among a wide array of creatures, including orcs, ogres, and the most evil of all—the underlings. When recklessness provokes a Royal household, Venir is forced to flee the city, along with his great two-headed dog and his comrade, the skinny thief Melegal. The Royals and underlings soon unleash some unusual powers against him and start to close in. Facing the final showdown, nothing unfolds as it should. ",3rd edition, ,Fantasy|Business|Amazon|Fiction|Fantasy|Dark Fantasy|Heroic Fantasy|Sword and Sorcery|Fantasy|Magic
Ratha's Creature,Clare Bell,"Ratha is a young herder of the Named, a clan of intelligent prehistoric wild cats who keep deer and horses. The Named fight for survival against Un-Named cats, enemies who raid clan herds. Meoran, leader of the Named, claims that the Un-Named are no more intelligent than herd animals, and Ratha believes him, until a clash with an Un-Named raider who taunts her in Named speech forces her to question everything. Then Ratha tames a power that could upset everything. Threatened by her discovery, the tyrannical clan leader banishes her from the clan. Can a young clan herder who doesn't know hunting, use her new ""creature"" to survive in exile?", ,9780586074190,Fantasy|Animals|Young Adult|Fiction|Animals|Animal Fiction|Animals|Cats|Animals|Anthropomorphic|Adventure|Science Fiction|Historical Fiction|Prehistoric
Burn in Hades,Michael L. Martin Jr.,"Cross never forgives because he never forgets.Haunted by the Hell of his past transgressions, he sets out on an epic journey across the underworld to paradise--not to frolic in the gardens with the righteous, but to drink from the river Lethe which causes complete forgetfulness. He's a rare soul who remembers his life before death, known throughout the underworld as ""The Man Who Remembers"". There's a bounty on his memories, and envious spirits hunt his head to steal them.Erasing his mind will get the spirits off his neck and allow him to keep his crown on its throne, but he will have to continue his afterlife in an ignorant bliss. Even more unfortunate for him, paradise is guarded by a great wall that annihilates any soul that gets too close. No member of the damned has ever broken in.Burn in Hades is an action packed and fast-paced fantasy by Michael L. Martin Jr. It is the first book in The Darker Side of Light saga and is approximately 113,000 words long (about 400 printed pages).", , ,Fiction
The Stolen Kingdom,Ross Rosenfeld,"The Dark Duke has stolen the kingdom of Belsden, and now no one is safe. He rules with an iron fist, conquering lands and oppressing people at will. But one thing haunts the Dark Duke: the thought of the baby king who got away. That baby’s name is Taylor James, and as he grows into a man and discovers his past, he finds himself leading a ragtag army against the Dark Duke’s powerful forces. But when the Dark Duke captures his family and his one true love, the beautiful Rosemarie, everything comes to a head. This is an adventure beyond all adventures. It is filled with hilarious moments, incredible action, and unforgettable characters. Sword fighting, monsters, brutes, epic battles, and even the world’s ugliest army can be found inside. It reads like a movie and will have you on the edge of your seat cheering.",First, ,Fantasy|Young Adult|Childrens|Middle Grade|Fiction|Business|Amazon|Childrens
Red Leaves and the Living Token,Benjamin David Burrell,"Doctors tell Raj that his son Emret won't survive his illness. As Raj struggles to prepare himself and Emret for the inevitable, he's confronted by Moslin, his son's nurse, who’s been filling Emret’s head with fairytales about heroic quests and powerful disease curing miracles. Emret now thinks that all he has to do is find the mythical Red Tree from the nurse's stories, and he'll live.In an attempt to protect his son from further emotional damage, Raj asks Moslin to stay away from Emret. He returns hours later to find them both missing.He searches the fairytales for clues to where they may have gone and stumbles upon stories that, strangely, he already knows. He saw them in a vision just before his son disappeared.", , ,Fantasy|Young Adult|Childrens|Childrens|Middle Grade
The Children of Hamelin,Danny Lasko,"Click author's name above to watch the Book Trailer!Everyone knows the Pied Piper led them away. But no one knows what happened to them.After soundly throttling The Escape National Champions, seventeen year-old Horatio Gaph is approached by a short, stubby creature delivering a curious box wrapped in nine pieces of brown paper and smelling like...peppermint. Inside, a somewhat plain, somewhat boring music pipe and a note requesting its return, but with no return address. While working to unravel the origin of the music pipe, Horatio learns baffling truths about himself and his family-that he is a descendant of the Children of Hamelin, the famed boys and girls led away by the notorious Pied Piper. Horatio Gaph teams up with Annie Walker, his girlfriend with an extraordinary gift for music and Linus Sob, a fairytale know-it-all. They discover clues and instruction in the writings and actions of L. Frank Baum, the Brothers Grimm, JM Barrie, and Lewis Carroll that not only suggest that the fairy tales told by these men are real, but the delivery of Horatio's music pipe will dramatically change the nature of this world's existence.In a thrilling race around the globe, Horatio, Annie and Linus seek the four keys that will unlock the secrets of the music pipe while being pursued by the fierce, apocalyptic government, The Synarch, and the powerful, mysterious group known as the Wizards, an organization hell-bent on stopping Horatio from returning the music pipe to its proper owner. Unless Horatio can solve the fantastic riddles before being caught or worse, the truths about these fairytales-and the unrealized potential of this world-will forever be lost.The Children of Hamelin is a blistering-paced, thoughtful Young Adult adventure that keeps readers guessing through its explosive conclusion.",1 edition, ,Fantasy
Medair,Andrea K. Höst,"The complete epic fantasy ""Medair"" duology, containing the Aurealis Awards finalist ""The Silence of Medair"" and the heart-rending conclusion ""Voice of the Lost"".Time stole Victory.Medair an Rynstar returned too late to drive back the Ibisian invasion. Centuries too late.When friend and enemy have become the same thing, what use are the weapons Medair planned to use to protect her Empire? There is no magic, no artefact, no enchanted trinket which can undo the past.But no matter how Medair wishes to hide from the consequences of her failure, there are those who will not allow her the luxury of denying the present. Her war is already lost, but she carries weapons which could change the course of new battles.With the skirmishes of war beginning, and hunters in near pursuit, it is her conscience Medair cannot escape. Whose side should she be on? What is she really running from?From the Aurealis Awards judges' report: ""You can read Silence of Medair for its strong, conflicted heroine, its playful subversion of fantasy tropes, or its deep, detailed analysis of the nature of racism. If not, just read it for the beautifully crafted prose.""", , ,Fantasy|Romance|Fantasy|High Fantasy|Science Fiction|Time Travel|Fantasy|Magic|Young Adult|Romance|Fantasy Romance|Adventure|Science Fiction|Science Fiction Fantasy
The Sword in the Stone,Walt Disney Company,"Here's another classic Disney story as Disney retells the magical story of ""The Sword in the Stone"".", ,9781570828034,Childrens|Fantasy|Childrens|Picture Books|Fiction|Classics
Black Crystal,R.A. Oakes,"When a young warrior woman, Chen, inherits her aunt's dark sword, a sentient creature, she struggles to break free of her domineering uncle, Lord Daegal. Chen is aided by Aerylln, heir to her own magic sword which is also a sentient being. But Chen's situation becomes even more precarious upon learning that the two swords are ""half sisters"" locked in a blood feud that is centuries old.", ,9780615620886,
Over the Mountain and Back,Marie Astor,"After taking his new snowboard for a ride in the mountains of Colorado, Peter is stunned to find himself in Transadonia – a hidden world that coexists alongside with the Earth. Peter soon learns that the shiny, new snowboard was crafted especially for him by the smiths of Transadonia. Now, Peter’s help is needed to defeat the evil mastermind who is threatening the freedom of Transadonia’s magical inhabitants. Just why has Peter been chosen for this daunting task, and does he have the mettle to complete it?", , ,Fantasy
The Keys to Paradise,Robert E. Vardeman,"The golden key glowed darkly, the inset gem flashing green fire. Inscribed runes spelled out a promise beyond belief. The Key To Paradise. A promise and a quest. Giles Grimsmate, world-wandering survivor of the Trans wars, had won it fairly in a game of chance. The second key - along with a goodly haul of coin - had been stolen from a rich merchant by Keja Tchurak, master thief. And when they set out for the invisible Gates of Paradise, Petia, half-cat, half-woman, tracked them with silent night-skills. Yet to enter Paradise, three keys more were needed: The Flame Key, watched over by a cave-dwelling fire sorceress. The Key of the Skeleton Lord, devil-guarded in a desert place of scorpions and snakes. The Key of Ice and Steel, fast-locked in an underground smithy, protected by a frozen demon-prowled maze. Five keys, scattered throughout a realm of supernatural happenings, strange creatures and otherworldly powers:",Omnibus,9780450390012,Fantasy|Fiction
The Morrow Secrets,Susan    McNally,"‘The Morrow Secrets’ is a high-fantasy gothic adventure story written for children in the 10 to 14 year age group but also enjoyed by adults who love delving into the world of mystery, suspense, imagination and make-believe. It is the first book in a series about Tallitha Mouldson, a headstrong girl caught up in the sinister web of her eccentric family, the powerful Morrow dynasty. This fantasy saga is set in an alternative world and begins in a strange, rambling house called Winderling Spires in the land of Wycham Elva. The Morrow Secrets is an epic tale of dark forces, with a beguiling mystery to be solved, an exciting yarn of deception with frightening twists and wicked turns. The story has weird, whimsical characters, some motivated by wicked intent. They lurk round corners... watching Tallitha and luring her further into the dreadful secret....It is a story of the heroine’s fight against the evil forces that have shaped the past and still surround her present. Tallitha is determined to unearth the family secret and so begins her breath-taking adventure, exploring the forbidden floors of the bizarre old house and discovering a number of intriguing clues which lead her ever further into the heart of the mystery. During her quest, Tallitha discovers she has inherited strange paranormal powers, passed down the female line of the Morrow clan. With the help of her eccentric cousin Esmerelda, Tallitha escapes the clutches of her suffocating family and makes her way across the dangerous terrain of Wycham Elva into the wilderness and the dark world of Breedoor. Accompanied by her brother and cousins she learns more about the mysterious past of the Morrow family, she forges new allegiances, endures terrifying challenges and encounters the strange creatures of the underground kingdom. Eventually she reaches the haunting castle of Hellstone Tors and the awesome truth about her family is laid bare........", ,9781782260356,Fantasy|Mystery|Young Adult|Adventure|Fiction|Gothic
East to Adonia,Jenny Bellington,"Mercator has always had a mysterious, almost magical ability to draw maps. Whether he’s been there or not, Mercator can draw a map of anything from the vast stretches of Siberia to the corners of his sister’s closet. So, when his crazy uncle gives Mercator an old mapping kit for his twelfth birthday, nothing seems amiss. Until that night, when Mercator draws an island he doesn’t recognize in a land he’s never heard of before.Within moments, Mercator finds himself falling headfirst into the map, landing right in the middle of the field he was just drawing, being approached by a headstrong princess and her talking horse. Things couldn’t get much stranger—or so he thinks. Before long, Mercator is accidentally kidnapped along with Princess Joni, and the two find themselves in a desperate race for freedom. Without his mapping ability, the two wouldn’t be able to find the secret passages that lead them out of the castle they’re being held in. But nothing can prepare Mercator for the rest of his adventure—from stealing horses to bartering with pirates and dodging cannonfire.The journey’s just begun, and the island of Adonia promises to be a place of more magic and mystery than even Mercator with all his wondrous abilities could begin to fathom. The question is, will Mercator survive long enough to discover how he got there—and how he can get back home? In her debut novel, Jenny Bellington introduces young readers to the world of Threa, where the people of Adonia have long lived in protected isolation from the world around them. Until now.", ,9780982788028,
La maldición de Gryal,Jordi Balaguer,"En una Barcelona fantástica y medieval, desatada de corsés históricos, se nos presenta a Gryal, un joven y carismático capitán de la milicia, y a Lorette, la bella y soñadora hija del general. El intenso y obsesivo amor que nace entre ellos sufre un duro revés cuando Gryal,presa de una traición, desaparece en algún lugar del Norte de Italia. Así, la misteriosa desaparición del capitán agitará para siempre la vida de aquellos que lo amaron o lo odiaron. La obra se muestra ante el lector sin complejos, como una enorme fantasía lírica y mágica, en la que el destino de múltiples y variados personajes se verá afectado de un modo u otro por el trágico amor de la joven pareja, desnudando sus emociones más profundas y viscerales. Aventuras, magia, romance y ambición de poder se dan cita en una obra coral, con multitud de personajes e incidencias.", , ,
"Mathion (Mavonduri Trilogy, #1) - Revised & Expanded Edition",Jeff Shanley,"With his people on the perpetual verge of war with the High Lord Azgharáth and his barbaric hordes of werewolves, the Wolven prince Mathion is the young, reluctant heir to the throne of Ánovén. Though many believe that he will one day become a great ruler, Mathion is unshakeable in his own belief that the arrogance of power corrupts those who wield it, and if he could he would refuse to ascend as king. But it is for this very reason he was chosen as a young child to protect an artifact of ancient power by a dying White Wolf, a power that Azgharáth has sought for ages. This is the key to Azgharáth's ultimate victory, and when he discovers that Mathion possesses it he sets in motion a sequence of events that will twist Mathion's unfailing honor against him, and it is in this darkest of hours that Mathion is not only forced to confront his nemesis but to accept his destiny. Mathion's actions inspire those loyal to him to launch an unprecedented, all-out assault against the werewolves, and it is this one battle that could turn the tide of a millennia-long war one way or the other. Should they fail, Azgharáth will attain the means to consume the world in eternal darkness and chaos...", , ,
The Andaluins and the Chamber of Thousands Caves,Gabriel Aznarez|Anthony Shaw,"Do not believe in everything they have teach you, because is not the whole truth. The world is divided in 7 Dimensions: 3 ruled by the good, 3 by evil, and one, which keeps those apart. This where good and evil are fighting for all eternity, since the beginning of time, is known as Realdan, and is the world we know... Here exist one place that is the entrance portal to all the other dimensions. This place is called: The enclosure of the thousand caves and there, are placed the Seven Arcades Who dominate these Arcades will be able to circulate freely thru them, to all the dimensions. The forces of evil are after this secret chamber in order to take possession. Three kids, accidentally discover this magic Chamber and become the guardians of the 7 Arcades. They become “Andaluins” There are thought times to come and it seems that evil forces are winning. After thousands of years, they have discovered the location of the magic Chamber and they are ready to attack. All the Universe depends in what these 3 kids can do...", , ,Childrens
The Spiral Library,Evren Sener|Charise Diamond,"An ancient, mysterious library, housing books with a secret mission, overlooks and defends the surrounding city. The Chief Librarian, a wise master, protects the Spiral Library from attacks by Kal, a treacherous and eternal enemy determined to conquer it. One morning the library’s long-silent “Golden Gong” sounds. It is announced that the last two Chief Librarian successors have disappeared without a trace and a new candidate must be selected. Without a new Chief Librarian, the line of librarians will be broken and all will be defenseless. No one explains or questions this crisis except one girl, Soe. Unexpectedly she is chosen as a last-chance successor candidate. Under the shadow of anger and mistrust she is forcibly taken to the library. To be purified and prepared to serve, Soe must undergo 12 nights of trial that test her core values and strengths, while under constant attack by Kal acting in partnership with her greatest enemy. This intense training is overshadowed by her clandestine attempts to find the lost successors – her boyfriend and her twin brother. Soe has plans but life has other plans. Soe’s adventuresome spirit takes her on a wild ride, magnetizing her curiosity, dare-devil spontaneity, keen reasoning skills, and pulling her into scenes that bring out the best and worst in her. Accompany Soe as she drives a chariot pulled by “fire horses,” shifts her shape while escaping an enchanted forest, drinks potions supplied by a 200-year-old young man, and discovers a great truth through love and sacrifice. The Spiral Library is a page-turning thriller full of non-stop action. Within the story’s plot is a natural wisdom that mirrors questions such as, “Are we living in an illusion?” and “Just who is the enemy?” All of this lies hidden in the most unusual library one could ever imagine. Note: This book is written neither in novel nor in play format but something in between named as play-novel.",1,9781480117914,Fiction|Fantasy
"Bid the Gods Arise (The Wells of the Worlds, #1)",Robert Mullin,"Kidnapped from his homeworld and sold into slavery, Maurin despairs of ever seeing his cousin or his home again. When he is ransomed by a mysterious woman and reunited with Aric, he joins an unlikely group committed to the downfall of the slave trade. But it isn't long before he realizes they are being hunted--not only by the blood-lusting head of the slave ring, but by an ancient evil that wants their souls.", , ,Fantasy|Science Fiction|Christian
Tiger's Destiny,Colleen Houck,"With three of the goddess Durga's quests behind them, only one prophecy now stands in the way of Kelsey, Ren, and Kishan breaking the tiger's curse. But the trio's greatest challenge awaits them: A life-endangering pursuit in search of Durga's final gift, the Rope of Fire, on the Andaman Islands in the Bay of Bengal. It's a race against time, and the evil sorcerer Lokesh, in this eagerly anticipated fourth volume in the bestselling Tiger's Curse series, which pits good against evil, tests the bonds of love and loyalty, and finally reveals the tigers' true destinies once and for all.A smart phone tag code on the back cover links readers to the series website.",1st Edition,9781402798436,Fantasy|Young Adult|Romance|Fantasy|Mythology|Fantasy|Paranormal|Fantasy|Magic|Adventure|Fiction|Young Adult|Young Adult Fantasy|Science Fiction|Time Travel
Poppy Darke and the Cauldron of Fear,Colin Wraight,"Poppy Darke is a liar; she is a thief and a bully. After receiving an 'Anti-social-behaviour order' for shoplifting and vandalism, her Pregnant Mother takes her to live in the countryside, far from the temptations of City and gang life. Wrenched away from her friends and everything she knows, she's lonely and miserable. Hiding in the cemetery one day she makes a gruesome discovery, one which plunges her kicking and screaming into the terrifying world of strange powers, Goyles, ghosts and Witches. Soon after birth, her brother is abducted by Gargle Skuttlebucket, the Goyle servant of an evil Witch. The Police search gets underway and fingers of blame are soon pointed squarely at Poppy, scared and angry she runs away into the night. There, during a terrifying thunder storm she finds out that her only friend is really a ghost and her Grandfathers hound is really the 'black dog' of myth and legend. They set out on a nightmarish journey into hell and are soon joined by the young Goyle, Slurpe Rottenoffle. Together they must escape the clutches of malicious spirits, defeat the foulest of all Goyles and battle a vicious mutant cat before Poppy Darke can finally face her destiny.", ,9781460964255,
Beryl,Dean Michael Christian,"Rhey, the last of an alien invasion, has captured the human responsible for creating a deadly virus released upon his kind. Struggling against the chemicals dripping into his veins, the scientist must keep the DNA source code hidden to preserve a world on the edge of annihilation. But the alien has miscalculated and coma is induced, a state of mind which the scientist uses to escape into a world where song rules and he can run from the pain. Rhey is determined to follow. In this place, Jareth the lone minstrel swordsman, is suddenly surrounded by those that claim to know and protect him. Leanan Sidhe, the Dark Muse, says she’s his lover, born of myth and magic with the power of her voice riding ocean winds. The other, the Cervine, is a stag-man rooted to the earth. His song riddles the bark of trees and digs with chords of soil. Along with the woman of light, they urge him to go home, if anyone is to survive. When Leanan and the Cervine insist he take the girl Beryl with him, to protect and guide her, he balks. Until they tell him the Hunter is coming. To him, Beryl is an outcast whose skin is filled with living, moving ink. She’s just another one that’s making his life more difficult.Without the knowledge he’s a character in a story that has now become the only thing that can save the world, Jareth is a soul stirred by an eight stringed mandolin and a sword he dares not touch. The memory that each is more must be awakened before time runs out.It’s a story only imagination can write and a bard could sing. It is the tale of Jareth Rhylan.", , ,
Angels & Warriors: The Awakening,Dawn Tevy,"In the novel, 'Angels & Warriors, The Awakening, ' author Dawn Tevy introduces you to characters that are funny, loving, and artfully scheming... Our heroin, Lady Tynae, finds herself in a precarious situation when she is hunted down by those she most trusts. In a single heartbeat her fairly simple life becomes incredibly complicated. Finding herself in a new world full of magic, dragons, and an old friend, Tynae soon discovers nothing in her life was ever as it appeared. The vivid scenes and descriptive dialogue will transport you to another place. This spectacular fantasy world is set in a time and land that has slowly faded into the haziness of legend and lore. Between discovering her new world and falling in love, Tynae must uncover what lies at her very core. She is accomplished with swords, an expert marksman, and she even knows how to bring a full grown man to his knees...but is she the 'Chosen One'?",First,9780615602004,Fantasy|Dragons
Dragon's Fury,L.L. Hansen,"In book 2, Dragon's Fury, two 10-year-old boys, Zeth and Chase must go on a quest to save Zeth's mother who has been cursed. They must battle evil Lord V who has taken over the Dragon King's Cave Kingdom and is planning on destroying the king himself and all his heirs. Zeth knows that he has to defeat Death and is only given 2 weeks to find the cure, save his mother, and fight the dragon.", ,978988622111,
"Foster Fox (A 10,000 Lakes Tale)",William D. Writer,"A raging flood develops in the North Woods leaving the south bank slightly underwater forcing most of its creatures to cross over the river to the North Bank or seek high ground. Newborn fox cub Foster Fox has been separated from his kin and is afraid of the rising waters. Sacrifices are made as Foster Fox escapes one danger on the South Bank of the North Woods, to a safe zone where his fate lies in the hands of frightened individuals from The Woodlands Council and the Bird and Bug Network who ultimately decide, because of the usurpation of the food chain, to thrust him off into the North Woods where carnivores like him dwell. Foster must grow up quickly as he is confronted by the ferocious predator, Lone Gray Wolf, who has chosen him for dinner, which unsettles the emotions of many animals causing the whole forest to react.",Classic Gold Edition,9781462673414,Animals|Animals|Animal Fiction
Truth and Lies Past and Present,Katherine Rochholz,"Katherine Lillian Fitz had only known one type of world... one of hard living on the streets. Then she finds out she is a witch. Now she is thrown into a new world, her world, and for once she thought life would be better. But she was wrong. A dark force is out to kill her, and she is shocked to her core when she finds out how important to her life this person is. Will she be able to come out the victor with her innocence intact or will she once and for all lose the young innocence she has even though she had lived on the cold hard streets of New York? Only time will tell...", , ,
Heir to the Luima Legacy,Gabrielle Poplar,"Some people advance beyond their wildest aspirations, and other people descend lower than the expectations of their family and friends. Such was the story of Meryl and Nestor.Meryl became the King of the Luima because of a series of events that revealed his true ancestry. He also found out that he was the first son of Prince Finnegan, heir to the throne of Bahadi. The Prince had another son, Nestor, who had been abducted by King Arpad of Estruchi. Nestor’s uncle and a few nobles determined to maintain Nestor’s position in the Bahadi line of succession declared Meryl to be a bastard King, and they recruited a cult of assassins to remove him. The internal feud in the Bahadi royal family was exploited by King Arpad, who convinced the dissenting Bahadi Lords to side with him in launching a war against the dominant Bahadi kingdom. The choices made by Nestor, and the resolutions made by Meryl would determine who would become the Heir to the Luima Legacy.", ,9781482088953,Fantasy
Hanako's Heart,Tomek Piorkowski, , , ,
It Began With Ashes,D.E.M. Emrys,"Peace in Wroge came at a price.The cost?War.Wroge was divided by the Saive War. The Arneuton kingdom enslaved the Keltir clans into their invasion, and swept across the territory, converting and conscripting the weak, culling the strong. Five Years of war, the blood of four races, millions of deaths. The Arneut conquered. The Keltir were released from their imprisonment, but the Vikir and Narz were forever banished from Wroge's borders.Draven fought for peace. He fought another man's war and paid for his freedom in blood. But even peace comes with its price. Taxes to another man's king. Draven's fight might have ended with the Saive War, but the struggle to afford safety for his family is far from over.When the Vikir threaten Wroge's northern border they come with a debt of their own. And it's not taxes they're after. They come because of the Keltir's betrayal in the Saive War. They come from blood.But Wroge's fate won't be decided by ageing warriors and old grudges. The lives of four young men, divided by peace, united by conflict, will shape the future of the war torn land.'It Began With Ashes' is the story of how life's greatest struggle is to accept who you are - a tale of broken promises, bitter grudges, and brotherhoods bound in blood.",1, ,Fantasy|Fantasy|Epic Fantasy
Blood Ties: The First,Rustin Petrae,"All Kendra wanted was a change.After a bad day at work, she wants this more than anything. She goes to an old friend for comfort and decides it’s time for that change to happen. So she gets a tattoo in a last ditch effort to make people see her differently. She never would’ve bargained for what comes next. She’s seeing better than she ever has in her life. She can smell and even tell the difference between scents. She can hear a fly buzzing from fifty feet away. She’s faster. Stronger.Oh…and now she’s extremely hot.But is the price of these changes too high? And what about the shocking revelation of who-and what-her biological father really is?Sometimes change can be good…and then there’s the other times.", , ,Fantasy|Paranormal|Fantasy
The Albino Album,Chavisa Woods,"Emerging author Chavisa Woods has been noted for capturing a ""strange, troubling vision of domestic life in the rural U.S."" (Go Magazine). Here she presents a technicolored vision of rural adolescence, the story of a girl with an unpronounceable name---a fiery, unhinged, growling, big-hearted queer country girl in a dirty black tutu and combat boots who travels along all the bizarre yet familiar byways of human desire from the cornfields of Louisiana and the big brass sound of Mardi Gras to the heights of the Empire State Building. Turning the tradition of the southern gothic novel on its head, Woods presents a new land of contemporary misfits including fire-dancers, pseudo-Nazis who breed albino animals, Catholic workers, horse thieves, and the archangel Gabrielle.A bold exploration of the intersections of race, class, and sexuality, The Albino Album contemplates the relationships between political action, art and romance, as our heroine tries on a series of bewitchingly fantastical families looking for the place to call home.", ,9781609804763,Fiction|LGBT|Queer|LGBT|Young Adult|LGBT|Lesbian|LGBT|Intersex|Sexuality
NexLord: Dark Prophecies,Philip Blood,"The NexLord series is a traditional fantasy in the sense that it deals with strong good and evil. The focus of this epic fantasy story are four young people caught up in a deadly struggle started long ago. It explores the good and evil power of all emotions. The magic system is based on emotion and deals with the power of group beliefs and self fulfilling prophecy. The setting of the story is a unique planet where all normal human emotional tendencies are magnified. Humans are not alone there, and four other intelligent races inhabit the lands as well. Prejudice runs rampant and wars based on racial hatred have plagued the lands for hundreds of years. The emotions of hate and fear have coalesced into one place and continuously inhabit the body of a human, known as the Dreadmaster. This being continuously gathers and wields these evil powers. The ever growing power exists independently of the human vessel it inhabits, and when the body is destroyed it is only a matter of time until the power inhabits a new vessel. To combat the Dreadmaster's power all free humans gathered at one time and created a power fueled by their common belief and emotional need, a power that can be given to a NexLord. Using a check an balance system to keep this power from being abused a test was created. Those who pass this test become Knights of the Realm, known as NexLords. The NexLords and their Bondsmen are the one counter to the Dreadmaster's power. But with the ending of the Final War the last of the NexLords disappeared into the east, warning that the Dreadmaster's power was still out there, but no one listened or believed. For three hundred years now there has not been a new Dreadmaster and no one in the Human Realm has followed the difficult path to become a NexLord. However, there is a Prophecy spreading across the land, a prophecy that tells of the coming of a new NexLord who will bring a golden age. But what it predicts is about to go terribly wrong... for there is another prophecy, a Dark Prophecy, and the world is about to change to that path. Dark Prophecies is the first novel of a three book Fantasy Epic series. A mysterious old woman named Mara comes to teach four children who have been foretold in two dire prophecies. The kids have wild adventures while forming strong bonds. Mara teaches them to fight, and much more, for the mysterious old woman knows what the future holds for these children, and their coming will shake the world.",1, ,Fantasy
The Sable City,M. Edward McNally,"""Matilda Lanai, she of the sickening fall and the miraculous, silt-spitting, quaking resurrection. It might be a sign at that. The Island girl wasn't stupid. She knew how to work. And she had it inside her to be ruthless. Block had seen it plain as day."" Epic Fantasy, Muskets & Magic. Historical fiction in a fictional world.The Trade Houses of the Miilark Islands control the shipping lanes linking four diverse continents across the blue vastness of the Interminable Ocean. The Houses are represented abroad by the Guilders; men and women skilled in business and burglary, salesmanship and swordplay, merchandising and musketry. Tilda Lanai has trained for years to take her place among them, but now the House she is to serve is imperiled by the sudden death of the House Lord. Scenting blood in the water, rival Houses begin to circle. The desperate search for an exiled heir takes Tilda across a war-torn continent and to the gates of the Sable City, where centuries ago dark magic almost destroyed the world. Along with a sinister sorceress, a broken-hearted samurai, and a miscreant mercenary long on charm but lousy with a crossbow, Tilda must brave the demon-infested ruins to find the heir who may yet save her House.Volume I of the Norothian Cycle", , ,Fantasy|Fiction|Adventure|Business|Amazon|Fantasy|Paranormal|Fantasy|Magic|Science Fiction Fantasy|Fantasy|Epic Fantasy|Action|Young Adult
A New Age,Jordan  Baker,"A young man, trained since birth in the arts of war; a princess whose powers are awakening; a regent who would be king; a queen who would be an empress; a dark priesthood of mages; and the mind of a god, revealed in the Book of One.In this new epic fantasy series by Jordan Baker, a tale of magic unfolds for Aaron, a mysterious young man, who is plagued by terrible headaches that are somehow linked to magic. Raised in the middle of nowhere, where he was taught to be an expert swordsman, Aaron finds his life irreversibly changed by events that send him on a journey to discover his true destiny.", , ,Fantasy|Fantasy|Magic|Fantasy|High Fantasy|Fantasy|Epic Fantasy|Young Adult|Adventure|Fantasy|Dragons|Historical|Medieval|Mythology|Gods|Young Adult|Coming Of Age
