,book_title,book_authors,book_desc,book_edition,book_isbn,genres
Fury of the Fifth Angel,William Turnage,"The year is 2038. U.S. President Martin Diaz contracts a deadly virus that leaves him coughing up blood as he delivers his State of the Union speech to Congress. From there the virus spreads like the Wrath of God all over the planet, leaving millions dead.Who's behind the deadly virus, the Chinese, Russians, a rogue terrorist group? Or has someone from the future sent the virus back in time? It's up to young-gun Congressman Jeff Madison and grizzled war veteran Vice-President Buddy Paulson to find out. Helping them is a radical team of scientists who head up the United States Time Travel Initiative (code named Project Chronos).But what can they do when the very air they breathe can kill them in under an hour? Time is running out, something is hunting them, and there is a traitor trying to undermine their efforts at every turn.",First,9781492946731,Apocalyptic|Post Apocalyptic|Business|Amazon|Science Fiction|Science Fiction|Apocalyptic|Fiction|Thriller
"Nocturne, Opus 1: Sea Foam",Norene Moskalski,"Nocturne, Opus 1: Sea Foam Authored by Norene MoskalskiHard Cover 978-0-988-38116-2Trade Paperback 978-0-988-38117-9 Kindle, Nook, & Kobo 978-0-988-38118-6AN INTERNATIONAL MEDICAL ECO-THRILLER SET IN FRANCE, BELGIUM, SPAIN, ITALY, MONACO, AND THE UNITED STATES...A college student collecting water samples is missing...Another collapses on a sea foam covered beach...Young adults start dying at coastal resorts...And no one knows why...THE RACE TO SAVE A GENERATION BEGINS NOW!DRS. KATE AND JAKE CONNORS are research professors at the Atlantic University Institute which is dedicated to peacefully resolving international conflicts caused by climate change.They also serve as covert agents for a privately-funded, secretive subdivision of the Institute known simply as the Agency.The Agency assigns its operatives to investigate and eliminate natural and human threats to the environment. As cover for their missions, the agents pose as visiting professors and graduate students at universities near crisis areas...sometimes walking the thin line between activists and extremists.While vacationing at Venice's Lido Beach, Kate and Jake witness one of the first cases of a normally passive waterborne bacterium attacking a person. Along the shores of the Mid-Atlantic States and Coastal Europe, one in ten people begin dying from exposure to the bacteria, and all of them are young adults in their twenties and thirties.When the CDC and WHO extrapolate for the bacteria entering the world's aquifers, they predict the death of an entire generation.Racing against time and across continents, Kate and Jake must find the cure for Bacillus nocturne, track down the rogue scientist who genetically modified the bacterium, and solve the mystery surrounding its specifically targeted victims…before it contaminates the world's water supply.",First,9780988381179,Mystery|Fiction|Thriller|Thriller|Mystery Thriller|Christian
The Mothership,Stephen Renneberg,"A massive alien ship crashes into one of the most remote places on Earth – cutting all contact with the region.Within hours, Major Robert Beckman and his specially equipped Contact Team are hurriedly dispatched from Area 51 to investigate. Is it a forced landing, or the beginning of an invasion - a technological treasure trove, or an extraterrestrial pandora’s box that spells disaster for life on Earth?Infiltrating the vast tropical wilderness of northern Australia, Beckman’s team encounter strange machines, alien structures and a handful of human survivors struggling to evade capture. When Beckman’s team penetrates to the heart of the Mothership, they discover an answer they never expected and a universe far larger than they had ever imagined.", ,9780987434739,Science Fiction
The Robinsons' Dark Matter,Michael  Raymond,"A Young-Adult Science-Fiction Adventure!Victoria Robinson was alone. She had no friends, her brother Nate thought she was a conspiracy nut, and their parents were never home. Then she stumbled across a cache of alien technology in their basement, her brother went hand-to-hand with a zombie, and their parents were kidnapped with a ballistic teleporter. Things got a little crazy after that.The teens soon find themselves facing a mysterious enemy and forging a tenuous alliance with a top-secret government agency in a race to rescue their parents...and save the planet. Along the way they uncover pieces of their parents' past and become unwitting pawns in a dangerous and elaborate game.A gripping adventure story you'll absolutely love!", ,9781489585264,Young Adult|Science Fiction
Eden's Root,Rachel Fisher,"It is 2033, and the world hovers on the edge of explosion as unexplained crop deaths lead to severe global food shortages. In the United States, the Sickness is taking lives slowly, creeping its way into every family. Fi Kelly has already faced the Sickness in her own family, toughening her beyond her years. But a shocking confession from her dying father will push her toughness to its absolute limits. Saddled with an impossible secret and the mission of saving her little sister, Fi sets out to transform herself into the warrior that she must become to survive the coming collapse. Along the way, she will discover that evil can be accidental and that love can be intentional.", , ,Young Adult|Science Fiction|Dystopia|Science Fiction|Fiction|Romance|Apocalyptic|Post Apocalyptic|Science Fiction|Apocalyptic
La  perla alla fine del mondo,Luca Masali,"Primavera del 1924, Montecarlo. In una memorabile sera al Casinò, Louis Renault sfida l'eterno rivale, Andre Citroen, con un'epica scommessa: andare in automobile da Montecarlo alle sorgenti del Nilo, attraverso il deserto del Sahara. Citroen parte con un equipaggio improvvisato: Matteo Campini, ex aviatore, Corinne Dufour, spogliarellista laureanda in lingua araba, e Monsieur Raoul, raffinato barman. Intanto, in un futuro remoto, si combatte una dura lotta tra il Secondo Sultanato Ottomano e i suoi oppositori: le Tetradi, letali terroriste sciite, e i CyberDervisci, monaci-guerrieri ferocissimi e informatizzati. Le varie fazioni si contendono il ritrovamento di un'antichissima mummia, che alcuni collegano al Dodicesimo Imam, colui che - secondo la dottrina sciita - non è soggetto alla morte e si manifesterà per annunciare la fine del mondo. La soluzione di tanti misteri si trova proprio nell'anno 1924: in un allucinante fortino della Legione Straniera costruito all'interno di una grotta, dove i legionari professano un'antica eresia sciita e adorano una perla nascosta in un mostruoso mollusco... La minaccia del potente impero del futuro si allunga così sul XX secolo, incrociando la spedizione di Citroen e Campini in una corsa a rotta di collo nel deserto, contro il tempo e il destino avverso.",Questo e altri mondi ,9788851800895,Science Fiction
"Tall, Dark Streak of Lightning",J.M.  Richards,"Anna is a geeky freshman at a small Pittsburgh college. When she meets Davin, the campus weirdo, she promptly befriends him--and finds herself perpetually pulling out her first aid kit to patch up his mysterious injuries. But when a shadowy superhero begins to make the news, she has to wonder if there is a connection between them. Is she overthinking things as usual, or has she just become best friends with a superhero?", ,9781484843505,Comics|Superheroes|Romance|Science Fiction|Adventure|Young Adult
Genetically Privileged - Redux,A.W. Daniels,"Genetically Privileged is the first in a series that tells the compelling story of a couple desperate for parenthood. Upon reuniting with an old friend they believe they can trust, take the steps toward achieving their parental goal. Only to find themselves entangled in a program the government has been using to modify the human genome.But the story grows to include the achievements of the children and the challenges they face in a society that doesn't quite understand them, yet doesn't hesitate to use their special abilities for its own purposes.",3rd, ,
Epoch Dawning,C.H.E. Sadaphal,"02.14.14 Epoch Dawning v2.0 has arrived. Newly edited, the second addition also includes an Epoch Dawning Secrets Page!Available exclusively from Amazon.com in print and Kindle editions.If technology gave Adam and Eve the chance to start again, what would they choose to do?In the future, the Singularity exists. Did it decide that humans are a threat, or that we could be put to better use?Is life pre-determined, or are we in full command of our own destinies?In 2089, when two people inadvertently become the contemporary Adam and Eve, they are faced with the unfathomable choice to rebirth humanity-or terminate life altogether. Epoch Dawning follows the paths that lead cynical genius Asher Grant and steadfast Evelyn Coble to their unwanted roles as the last man and woman on earth.Asher and Evelyn's fates are a byproduct of the destruction of the ""Collective"". The global network of consciousness connected the minds-thoughts, intentions, and desires-of every human being. But when the network was compromised, every person linked to it perished. Asher and Evelyn were the only two people (or so they thought) in the world who were not plugged in.This innovative novel encompasses the realms of science fiction, speculative fiction, fate, spirituality, purpose, love and human nature.Epoch Dawning will open your eyes and challenge your perception of reality.Go to http://www.chesadaphal.com/epoch-dawn... for a free sample chapter.", ,9780989223300,
T.I.T.O.R.,J.M. Surra,"In early July of 1947, something crashed in Roswell, New Mexico. The military claims it’s a weather balloon. Witnesses insist they’ve seen bodies of aliens, and the wreckage of a UFO. Sixty-eight years pass. On September 15th, 2015, an incident involving the Roswell wreckage escalates into a massive nuclear exchange between Russia and the United States, leaving five billion dead.2098. Another eighty-three years have passed. Project T.I.T.O.R. becomes a reality. Quantum physicists Ephraim Caine, Jeff Waldron, and Rose Rios have designed hop machines, crafts capable of breaching the time barrier. Time is short. The wounded, post-apocalyptic earth, with her dwindling resources on the verge of exhaustion, can barely support life. The hop pilots and crews of T.I.T.O.R. must risk driving the fragile hop machines back through time, in a desperate gambit to find some way to save the earth. Their mission goes awry when Hop 206 tumbles from the sky, crashing, to their horror, in early July of 1947, near Roswell, New Mexico.In a mind-bending, unthinkable twist of fate, they've knocked over the first domino, inadvertently setting off the inexorable series of events that, if unchecked, will culminate in a nuclear war, and the slow, agonizing death of their living planet. They've created a paradox, and caused the precise scenario project T.I.T.O.R. was intended to stop. With everything stacked against them, can they succeed in changing history? Or will time continue to block their every effort to change it, eliminating humanity in the process?", , ,Science Fiction|Science Fiction|Time Travel
Matter of Resistance,Raymond Vogel,"The science fiction imagining of a former rocket scientist, ""Matter of Resistance"" pushes technology and human nature to the limits as it chronicles our Mars settlement's struggle for independence from Earth. Though it was written for young adults, it's received high praise and recommendations from top minds in science, aerospace, and defense.", ,9780989312837,Science Fiction
Codename: Athena,Michel  Poulin,"This is the first book in the series on the adventures through time of Nancy Laplante, a Canadian war correspondent and reserve military intelligence officer from 2012. Coming back from her latest work assignment in Afghanistan, Nancy is hoping to be able to take some well-earned vacation time at her lakeside cottage in the Laurentians. She is however abducted and taken back in time, where she finds herself marooned in the past. She will then have to find a way back home, on top of having to survive a brutal war.",book 1 of the series, ,Science Fiction|Time Travel|Science Fiction
"Greetings Earthlings, My name is Appleton and I come from the Planet Reginta",J. Jack Bergeron,"My name is Appleton and I come from the planet Reginta in the Omega Centauri Globular cluster.I would like to thank J. Jack Bergeron for co-writing this book with me since as an intelligent being from another planet I am not trained in audible communication. This book has been written because we have officially decided to reveal ourselves as having visited your planet.This should resolve all the controversies that have been going on for ages on Earth as to whether extraterrestrial life actually exists.We tell the truth about the following topics: - How humans got out of Africa. - How humans migrated to the Americas. - How the Egyptian pyramids and Great Wall of China were influenced. - What Stonehenge and the Lockness Monster was about. - The truth about Noah's flood, Roswell, the Face on Mars, Bigfoot/Sasquatch and others. - As of Nov 6th we guarantee that we have no more ""representation"" in the Democratic and Republican parties. - Our technology is so advanced, it has allowed us to travel to heaven and back. - All atheists should read this book. - God has an opinion of this book, we're just not sure what it is yet.",1, ,
By Right of Arms,J.T. Buckley,"The Confederated Nations of Terra receive a shocking distress signal from out of system. Captain Aaron Richardson and the crew of the TNS Intrepid are horrified at what they find after responding to the distress call from Earth’s closest celestial neighbor, Alpha Centauri. What they discover launches them into a new universe of political and military intrigue. Using ancient legends, they forge Earth’s position in the Principean Empire and discover the secrets of Earth’s distant past. They are thwarted at every turn by pirates and aliens intent on killing all humans and destroying the Earth. They must seek assistance of new allies to save their home.", ,9781493111329,
The Unremembered Empire,Dan Abnett,"Believing Terra has already fallen to the Warmaster, Primarch Roboute Guilliman founds the Imperium Secundus.The unthinkable has happened – Terra has fallen to the traitor forces of Warmaster Horus! Nothing else could explain the sudden disappearance of the Astronomican’s guiding light at the heart of the Imperium, or so Roboute Guilliman would believe. Ever the pragmatist, he has drawn all his forces to Ultramar and begun construction of the new empire known as Imperium Secundus. Even with many of his primarch brothers at his side, he still faces war from without and intrigue from within – with the best of intentions, were the full truth to be known it would likely damn them all as traitors for all eternity.", ,9781849705738,Science Fiction|40k|Fiction|Fantasy|Audiobook|Action|Science Fiction|Military Science Fiction|Science Fiction Fantasy|Novels
The Evolution of Vaughn,Kirk Allmond,"Vaughn, a human born on a distant planet long after earth has been destroyed, is the first of his race to be invited to the prestigious Fogerian War Institute. After glory in the Fogerian War with the parasitic E'Clei, Vaughn is raised to the rank of Captain, and given command of The Reetus for the duration of the conflict. Long after the war, Vaughn is married and lives a simple life, mining his remote moon for a precious mineral and raising his son. He arrives home from a routine business trip to find dead members of an ancient human cult called The Maxists littering his moon. Vaughn goes on a quest to find out what happened. The action heats up when he discovers his son is still alive, and has being held heart of E'Clei territory. Going to get his son could disrupt the shaky cease-fire between the Fogerians and the E'Clei, igniting an all new war. Leaving his son in the hands of the parasites he spent so much of his life fighting is not an option. How far will he go to retrieve his son and exact justice from those responsible?", , ,Science Fiction
The Field,Tracy Richardson,"Eric Horton has been having visions - terrible dreams that wake him up at night - of explosions and fire and someone screaming.On the soccer field, he’s been in the ‘zone’, saving shot after shot as one of the starting keepers for his high school varsity team with what feels like supernatural awareness of where the ball is going to go next. And the connection he feels with Renee, the hot new exchange student from France, seems almost like he’s known her forever. But all these wild visions and synchronicities are nothing compared to the strange experiments Renee’s dad is cooking up in the physics lab at the University. He’s asked Eric to take part in these tests, and that makes Eric question whether what he’s seeing and hearing is reality, or something far beyond it.Then when his best friend Will starts drinking way too much and Renee has eyes for other guys, Eric loses the edge he’s always had in the goal, and confidence in himself. If he’s going to pull it together, Eric must tap into a part of himself that he never knew existed, and that might just be the part that connects us all.", ,9781612543017,Young Adult|Fantasy|Paranormal|Fiction|Science Fiction|Fantasy
Fomorian Earth,Lars Bergen|Sharon Delarose,"1500 BC -- The Isle of Destiny is overrun by Fomorian giants. Their king, Balor of the Evil Eye, who rules over Humans with an iron fist, keeps other humanoid species as slaves. The giants are untouchable until the starship Vireo, carrying an advanced race of humanoids, comes crashing to Earth.Caught in the midst of the eve of Samhain, the bloodiest pagan festival of the year, the new arrivals struggle to survive. The Fomorians interpret their presence as that of the prophesied Destroyer. Their mission, seek and destroy whatever fell to Earth, before it destroys them.Fomorian Earth is speculative science fiction, inspired by the Celtic mythology of the Tuatha dé Danann and Fomorians of ancient Ireland. Today, ancient astronaut theorists are suggesting that both the Fomorians and the Tuatha dé Danann were extraterrestrial astronauts from another star system, and it is from this possibility that the Star Borne epic series comes to life. Interweaving historical fact with science fiction and fantasy, Fomorian Earth brings to life the power struggles, bloody human sacrifices, and treachery of an Earth before Humans became the dominant species.WARNING: Fomorian Earth, the first book in the Star Borne series, contains mature situations, violence, and language. Not recommended for anyone under 18 years of age.", , ,Science Fiction|Fantasy|Business|Amazon|Cultural|Ireland
"The Year of the Sex Olympics, and Other TV Plays",Nigel Kneale, , ,9780904997095,Horror
Mistica (Heritage),Thomas G. Dixon,"90-year-old Esther Carey lives alone with fond recollections of her husband Hugh, who was killed during the second world war. The chance discovery of an old letter shatters her tranquility. Helped by a keen young lawyer, Esther learns that Hugh bigamously married an Italian woman, Luisa, in 1935. Luisa later emigrated to America, where she died in 1981. It seems Esther's investigation has ground to a halt, but a faint hope remains. Luisa's body has undergone cryonic suspension; perhaps in 100 years scientists will be able to revive her. To uncover her husband's secret life, Esther too must take an uncertain leap into the future.", , ,
Taken,Desiree Broussard,"Keely was used to fighting to survive. It was the only way to live in the ruined and ravaged remains of humanity. Never in her wildest dreams did she really believe that vampires were real. At least she didn't until the night she was abducted. Taken and held captive with four other women, they quickly learn the reason for their abduction. Due to a genetic fluke, their blood contains the v factor... And the vampires want them to repopulate their world. Expected to participate in a market and pick a mate, Keely is floored by her attraction to the sexy vampire that guards her. But he's not the only one that wants her. Keely realizes that all of the vampires are hot, horny, and ready to mate, but how can any female choose?", , ,Paranormal|Vampires|Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Futuristic|Adult Fiction|Erotica|Romance|Erotic Romance|Fiction|Space|Science Fiction
The Alternates,Christopher Douglas,"Two physicists, Kerry and Leon, are working in the underground laboratory of the ALICE complex of CERN in Switzerland when part of a routine experiment goes horribly wrong. Unbeknown to them, the experiment has inadvertently opened up a black hole that has not only affected our Earth, but every conceivable alternative reality. It is not until they go up to ‘ground level’ that they see the full extent of the devastation that has occurred. Minstor, Nyre, and thousands of others from alternate realities find themselves stranded in our world. Several of these Alternates form an alliance to help the scientists combat the problems caused by the disaster and to try and find a way home. With the arrival of the UN peacekeepers under Major Horst, the small group of scientists and Alternates are torn between keeping the true nature of the disaster from the outside world, as well as the UN peacekeepers. Meanwhile a ghostly rogue Alternate with significant mental abilities plans to escape through the Alps to create the life that he wants without realising the devastation it will cause. With the help of a UN ambassador, the small group of seemingly normal Alternates and Scientists evade the watchful eye of Major Horst, the media, and the rest of the civilisation. Not knowing of where to turn, or who to trust, they try and keep our world from finding out what really happened whilst pursuing and ultimately stopping the rogue Alternate from hurting himself, and the destruction of Earth as we know it. Both a team of soldiers under the command of Major Horst and the Alternates find themselves in Turin for a final and dramatic showdown.",1,9781499733013,Science Fiction
Jackboot Britain,Daniel S. Fletcher,"JACKBOOT BRITAIN, by Daniel S. Fletcher, is set in an alternate 1940, in which Nazi Germany was victorious over the British Empire. Jackboot Britain is a nightmare world; the book follows the trials and tribulations of a range of characters from various walks of life, as they struggle to exist in a Europe - and Britain - ruled by the Germany of Adolf Hitler.From captured British troops held as Prisoners of War, to Major Jochen Wolf and the conflicted, and conflicting SS men in whose care they are placed; to auxiliary partisans in the underground British resistance, anti-fascist veterans of the Spanish Civil War; to a young, female Jewish teacher in Leeds and her clever, quirky male friend; a London shopgirl and an unwilling German soldier drafted to the Wehrmacht; Bill Wilson, a monosyllabic alcoholic in a Bloomsbury pub; a humanist-libertarian journalist; four young conscripts to the German occupation force; a disabled cockney street kid; the men of the SS Einsatzgruppen (action groups), whose 'police' work in occupied countries was a euphemism for murder and suppression; to the SS leaders themselves and their machinations for power, including ""The Blond Beast"", one of the 20th century's most notorious villains in Reinhard Heydrich himself... The tapestry of their lives is woven through the powerful tale of a dystopian world that could have been...Jackboot Britain depicts the grim realities of a Nazi Britain and Hitler's Europe through the lives and deaths, triumphs, setbacks and tragedies of a diverse range of characters, all of whom are caught up in the carnage and chaos of war.",1,9781500556273,Historical|Historical Fiction|Science Fiction|Alternate History|Fiction|War|War|World War II|Science Fiction|Dystopia|Science Fiction|Fantasy
Dining Out Around the Solar System,Clare O'Beara,"JUPITER'S BOUGHT THE DOME! Donal, an Irish lad, and Myron, a Cockney-Jamaican mix, meet aged seventeen as book reviewers and trainee journalists. Before long they're onto the hottest stories in London. DEATH CAUSED BY CAFFEINE In their future, Stansted Airport has been converted to a space shuttle base and Londoners are recruited to mine the asteroids. AHOY NEPTUNE! ESTUARY BOMBS TO BE CLEARED While exploring the other planets, we found that they were all inhabited. Now those people are coming to Earth and looking for work. They're also opening ethnic restaurants in central London. THE SMOKING GUN Befriending immigrants makes Donal and Myron unpopular with some, while their investigative reporting lands them in trouble with wealthy organisations, criminals and the Home Office. Their romantic prospects are compromised. But you can't keep a good team down, especially when they report for London's Eye, and they've got every book ever digitised at their disposal.... STOWAWAYS FROM SATURN", , ,Science Fiction|Fiction|Science Fiction|Dystopia
The Freedom Preserve,Lawrence Ambrose,"What would you do if you had the power to change the world? What would you do if you could make everyone, including yourself, effectively immortal? Russell O'Connor, a small-time Minnesota newsman, seems an unlikely candidate for such choices. Suffering from what his sister calls “Post Relationship Stress Syndrome,” Russell has run away from his ex-girlfriend and his life in general to work on his crumbling Wisconsin lake cabin for a couple of weeks. On his first day away he witnesses what he assumes is a meteorite breaking up overhead, but then spots a metallic object fall from the sky into the lake. He recovers the object – a five-foot metal cylinder bearing an unfamiliar inscription - believing it could be something newsworthy. As he searches online for some clue as to its identity, he receives an instant message from someone called ERDIEC. At first he assumes it’s just another spammer, but as ERDIEC persists, Russell learns that “her” name is an acronym: Emergency Rescue Device Interspacial Entity Class. His mystery correspondent claims to be an alien artificial intelligence designed to perform rescue operations in the event of a ship failure. Its alleged capabilities include the manipulation of matter, space-time, and even the fabric of reality itself. Wearying of this practical joke, Russell finally demands proof. When asked what kind of proof he would prefer, Russell, on a whim, asks for a simulacrum of his ex-girlfriend, Sierra, as portrayed by his graphic artist friend’s highly flattering rendition of her on his computer. And so Erdie, arguably the sexiest all-powerful A.I. in the universe, is born – along with a multitude of quandaries and adventures for one unsuspecting small-time news reporter.",1, ,
A Ship from Earth,George T.  Hahn,"In the twenty-third century, Earth has colonized planets of three stars. Pitcairn, the second planet of Tau Ceti, twelve light years from Earth, is the most successful. A peaceful world, isolated from Earth by its distance, Pitcairn is visited every twenty years or so by a supply ship crewed by new colonists who have endured the sixteen year trip. When the Asimov arrives, it brings change to a world kept static by Terran policy for two hundred years. To deal with the changes, the colonists will have to confront Earth, but first, conflicts rising within the colony will have to be resolved. This novel is the first in a series chronicling the growth of Pitcairn from a quiet backwater to an independent world defending itself against the manipulations of interstellar politics. Web site: www.tauceti2.com", ,9781496114204,Science Fiction
No Time to Die,Kira Peikoff,"In a Washington, D.C. research lab, a brilliant scientist is attacked by his own test subjects. At Columbia University, a talented biochemist is lured out of her apartment and never seen again. In the Justice Department's new Bioethics Committee, agent Les Mahler sees a sinister pattern emerging. . .Zoe Kincaid is a petite college student whose rare genetic makeup may hold the key to a powerful medical breakthrough. When she is kidnapped, the very thing mankind has wanted since the dawn of time threatens to unleash our final destruction.", ,9780786034895,Fiction|Thriller|Mystery|Science Fiction|Thriller|Mystery Thriller|Medical|Action|Suspense
Hard Scrabble: Illustrated: Between Ancient Enmities (Federation Diplomat),June Elliott,"ENCAPSULATION: Sent to report on the insurgency on Hard Scrabble but on no account to become involved in counterinsurgency, a Federation diplomat and her team find acquiring the information lands them right in the middle of the action. DESCRIPTION: Federation diplomat, Gloria Spencer, needs the military expertise of the crew of the navy courier ship to prepare for her assignment to investigate the insurgency on the planet Hard Scrabble. When the local Federation ambassador is kidnapped by rebels, she and the crew are ordered to get to Hard Scrabble fast to spearhead the rescue effort and ferret out the spy within embassy personnel. In the course of obtaining the information on the political instabilities, they become enmeshed in the local, shifting alliances and find themselves in the middle when war breaks out. 84,205 words. Thirty-nine black and white drawings, one or two located at the end of each chapter: pencil, pen and ink, charcoal, watercolor pencil. female protagonist, artificial intelligence, espionage, diplomacy, friendship, political, war", , ,
Sol: Legacy,Vanessa Kittle,"A mysterious explosion on an asteroid mine sets off a chain of events that threatens all life in the Solar System. A ruthless industrialist plots revenge against his rivals as he tightens his grip on the asteroid belt. All that stands in his way of seizing the entire outer rim is an idealistic patrol ship captain with a crew he doesn't trust, and a cabal of revolutionaries back on Earth who may not be what they seem.Caught in the middle is a young man who just wants to get home to his dying mother. Meanwhile, the AI network which controls all communication in the System has just been compromised by something it has never encountered before...Sol: Legacy is hard science fiction set in the Earth's Solar System in 2450. The book reads like a golden age sci-fi mystery with a modern conspiracy edge; and features romance, intrigue, and plenty of space battles!", , ,
Blueprints of the Afterlife,Ryan Boudinot,"From the “wickedly talented” (Boston Globe) and “darkly funny” (New York Times Book Review) Ryan Boudinot, Blueprints of the Afterlife is a tour de force.It is the Afterlife. The end of the world is a distant, distorted memory called “the Age of F***ed Up Shit.” A sentient glacier has wiped out most of North America. Medical care is supplied by open-source nanotechnology, and human nervous systems can be hacked.Abby Fogg is a film archivist with a niggling feeling that her life is not really her own. She may be right. Al Skinner is a former mercenary for the Boeing Army, who’s been dragging his war baggage behind him for nearly a century. Woo-jin Kan is a virtuoso dishwasher with the Hotel and Restaurant Management Olympics medals to prove it. Over them all hovers a mysterious man named Dirk Bickle, who sends all these characters to a full-scale replica of Manhattan under construction in Puget Sound. An ambitious novel that writes large the hopes and anxieties of our time—climate change, social strife, the depersonalization of the digital age — Blueprints of the Afterlife will establish Ryan Boudinot as an exceptional novelist of great daring.Blueprints of the Afterlife alternates between a richly imagined future in which the apocalypse is a distant, hazy memory, and a present in which a man recounts his search for a secret organization bent on harnessing the brightest minds to control human destiny and life on earth. There are giant heads that appear in the sky. The world's greatest dishwasher. Over 600 clones of an ancient pop singer's backup dancer. Red carpet events. A mystical refrigerator.", , ,Science Fiction|Fiction|Science Fiction|Dystopia|Fantasy|Speculative Fiction|Apocalyptic|Post Apocalyptic|Science Fiction Fantasy|Humor|Novels|Literature
Player Piano,Kurt Vonnegut Jr.,"Kurt Vonnegut’s first novel spins the chilling tale of engineer Paul Proteus, who must find a way to live in a world dominated by a supercomputer and run completely by machines. Paul’s rebellion is vintage Vonnegut—wildly funny, deadly serious, and terrifyingly close to reality.Alternate cover edition here", ,9780385333788,Fiction|Science Fiction|Classics|Science Fiction|Dystopia|Literature|Novels|Literature|American|Humor|Science Fiction Fantasy|Literature|20th Century
The Song and the Pendant,Magnus Von Black,"The Song and the Pendant is an epic science fiction romantic fantasy comedy; a pseudo-fictional work of archaeological theology and speculative futurist super-hero quasi-Victorian space drama that will shatter your expectations, and possibly even your heart. This is the typical age-old tale of girl meets boy, boy is gay, space vortex almost kills them, girl goes to opera, boy and girl get sucked into interstellar time war, girl punches dinosaur, boy meets other boy, girl throws piano at super villain, Jesus discusses his favorite band, the creation of the universe is at least partially explained... you know, just your average, run of the mill science fiction romance time travel dragon karate super power nanotechnology love story about a girl who doesn't get along with her dad. It is the tale of Clara Edmonds, recent college graduate, and an independent, internally romantic young woman faced with a difficult choice between a career imagined for her by her parents, and the insistent dictates of her spirit. Her willingness to obey these mandates of passion and purpose will lead her on an adventure far beyond her intended destination of San Francisco, and even beyond our world. This is a tale of passion, of opera, of lost loves and strange wars which span vast chasms of space and time. It is a whirling, violent, and quietly beautiful poem through which we experience her deliciously naive feelings for an enigmatic pianist from another planet. It is at times a kaleidoscopic dirge in which we are stung by her anger and fear as she punches a dinosaur in the face, and hurls a grand piano at a well-mannered, super powered butler in the employ of a time traveling, psychopathic, warrior aristocrat. This is a triumphant ballad of human culture in which grown men fall in love, a flying priestess vaporizes a mansion with her eyeball lasers, portals to hell are opened, and two ageless masterminds engage in a ruthless shadow war of archaeology, religion, physics, and brute preternatural force. Most importantly, this is the origin story of the greatest and most powerful super hero in the history of human literature. Actual Length: 246,000 words (~900 pages, if it were a paperback.)", , ,
The Immortality Game,Ted Cross,"Moscow, 2138. With the world only beginning to recover from the complete societal collapse of the late 21st Century, Zoya scrapes by prepping corpses for funerals and dreams of saving enough money to have a child. When her brother forces her to bring him a mysterious package, she witnesses his murder and finds herself on the run from ruthless mobsters. Frantically trying to stay alive and save her loved ones, Zoya opens the package and discovers two unusual data cards, one that allows her to fight back against the mafia and another which may hold the key to everlasting life.", , ,Science Fiction|Science Fiction|Cyberpunk|Fiction|Science Fiction|Dystopia
Queen Of The Night,Maria Cowen,"(Please Note: This is a 3,000 word short story)Meet the Queen of the Night, a seductress and murderess, but most of all, one of the last of her species, fighting for survival. She hunts at night, looking for the right prey, needing to drink from their “well of love” in order to feed her children and thus carry on her species. Each night she needs another lover to feed off of or her species will die out. Can she manage to find another man tonight, or will she be forced to wait until night comes again?Maria Cowen delicately crafts this short story, using incredible detail and thrilling suspense to keep the reader on their toes throughout “Queen of the Night.” Look out, or the Queen of the Night will catch you before you realize you’ve walked into a trap.", , ,
The Dragon's Queen,Michelle M. Pillow,"The Dragon's Queen (Dragon Lords)Dragonshifting RomanceMede of the Draig knows three things for a fact: As the only female dragon shifter of her people, she is special. She can kick the backside of any man. And she absolutely doesn't want to marry.Mede has spent a lifetime trying to prove herself as strong as any male warrior. Unfortunately, being the special, rare creature she is, she's been claimed as the future bride to nearly three dozen Draig--each one confident that when they come for her hand in marriage fate will choose them. When the men aren't bragging about how they're going to marry her, they're acting like she's a delicate rare flower in need of their protection.She is far from a shrinking solarflower.Prince Llyr of the Draig knows four things for a fact: He is the future king of the dragon shifters. He must act honorably in all ways. He absolutely, positively is meant to marry Lady Mede. And she dead set against marriage.Llyr's fate rests in the hands of a woman determined not to have any man. With a new threat emerging amongst their cat shifting neighbors, a threat whose eyes are focused firmly on Mede, time may be running out. It is up to him to convince her to be his dragon queen.About Book 9Before four princes and four noblemen found their brides, before the death of the Var King Attor and the threat of the Tyoe miners, there was a time of peace on the planet of Quirlixen. It was not a strong peace, but it had lasted for quite some time between the catshifting Var kingdom and their northern neighbors the dragonshifting Draig. It lasted because both sides had very little to do with each other. It is here the dragons found their queen.", , ,Fantasy|Dragons|Fantasy|Paranormal|Romance|Paranormal Romance|Romance|Fantasy|Science Fiction|Aliens|Paranormal|Shapeshifters|Science Fiction|Romance|Science Fiction Romance|Futuristic
Doctor Mars,T.A. Uner,"Librarian note: alternate cover edition for ASIN - B00L7BVB7MThe First Episode of the Mindcop Dossiers series! In the future, Mars has been fully colonized by humans. On this new Earth colony the members of the MCPF (Mars Colonial Police Force) keep the peace. Liberty Rise is a gifted mutant with a strange power. As a member of the Mindcop Division, she must use her skill to solve paranormal crimes.When a recluse scientist named Dr. Andreas Hitzig threatens the safety of Mars, Liberty and the MCPF must intervene.",2nd, ,Science Fiction|Short Stories|Mystery|Science Fiction|Dystopia|Fantasy
